joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[12.3812],[0.9766],[0.1756],[-0.3558],[-0.0039],[-0.3942],[0.0149],[0.0826],[0.6251],[-0.0293],[-0.0353],[0.054],[0.0402],[0.0543],[0.0362],[-0.0252],[-0.3992],[-0.0247],[-0.3622],[-0.0037],[-0.3931],[-0.015],[-0.291],[0.4986],[-0.0282],[-0.0358],[0.0526],[0.04],[0.0525],[0.0374],[-0.0221],[-0.3997],[0.0237],[0.1188],[8.2674e-05],[-0.0001],[0.0004],[2.4003e-05],[-0.0001],[7.4994e-05],[0.1065],[0.0002],[8.5489e-05],[0.0004],[5.5958e-05],[-5.079e-05],[7.4931e-05],[-0.0379],[-0.0731],[0.0793],[-0.0319],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[27.9527],[0.],[86.5271],[186.7007],[0.],[0.],[0.7205],[0.],27.882156753752085
[12.3986],[0.9869],[0.1911],[-0.3552],[-0.0038],[-0.3943],[0.0103],[-0.1429],[0.631],[-0.0298],[-0.0355],[0.0537],[0.0406],[0.0545],[0.0347],[-0.0255],[-0.3991],[-0.0248],[-0.3621],[-0.0033],[-0.3938],[-0.0781],[-0.2297],[0.5814],[-0.0293],[-0.0363],[0.0495],[0.0437],[0.05],[0.0378],[-0.0231],[-0.4002],[0.0239],[0.1188],[8.2654e-05],[-0.0001],[0.0004],[2.4004e-05],[-0.0001],[7.5011e-05],[0.1065],[0.0002],[8.5194e-05],[0.0004],[5.5962e-05],[-5.0787e-05],[7.4947e-05],[-0.0379],[-0.0731],[0.0793],[-0.0328],[-0.0788],[-0.081],[0.],[0.],[0.],[0.],[23.3546],[0.],[81.0347],[185.1192],[0.],[0.],[1.4728],[0.8284],27.91550861589772
[12.4149],[0.9857],[0.202],[-0.3547],[-0.0038],[-0.3944],[0.008],[-0.3266],[0.6543],[-0.0303],[-0.0355],[0.0536],[0.0409],[0.0547],[0.0334],[-0.0253],[-0.3992],[-0.0247],[-0.3629],[-0.0032],[-0.3942],[-0.0889],[0.0083],[0.6003],[-0.0303],[-0.0363],[0.0485],[0.0453],[0.0483],[0.0431],[-0.0235],[-0.4004],[0.024],[0.1188],[8.2476e-05],[-0.0001],[0.0004],[2.4024e-05],[-0.0001],[7.5202e-05],[0.1065],[0.0002],[8.1981e-05],[0.0004],[5.6025e-05],[-5.0786e-05],[7.5137e-05],[-0.0372],[-0.0738],[0.0795],[-0.0338],[-0.0779],[-0.0807],[0.],[0.],[0.],[0.],[29.2212],[0.],[83.1385],[198.7117],[0.],[0.],[1.4442],[0.8689],27.948860478043358
[12.4289],[0.9742],[0.2023],[-0.3551],[-0.0037],[-0.3944],[-0.0212],[-0.303],[0.6456],[-0.0306],[-0.0357],[0.0522],[0.0419],[0.0529],[0.0359],[-0.0251],[-0.3995],[-0.0247],[-0.3613],[-0.0038],[-0.3941],[-0.0015],[0.2653],[0.6052],[-0.031],[-0.0355],[0.0528],[0.0422],[0.0521],[0.0429],[-0.023],[-0.4],[0.0239],[0.1188],[8.2143e-05],[-9.4397e-05],[0.0004],[2.4079e-05],[-0.0001],[7.5658e-05],[0.1065],[0.0002],[7.5236e-05],[0.0004],[5.6184e-05],[-5.0803e-05],[7.5589e-05],[-0.0365],[-0.0746],[0.0797],[-0.0338],[-0.0778],[-0.0807],[0.],[0.],[0.],[0.],[0.],[0.],[100.0637],[91.6917],[0.],[0.],[0.719],[0.8683],27.982212340188994
[12.4409],[0.9562],[0.194],[-0.3557],[-0.0034],[-0.3945],[-0.0698],[-0.1082],[0.6189],[-0.0311],[-0.0362],[0.0498],[0.0442],[0.0504],[0.0381],[-0.0252],[-0.3999],[-0.0246],[-0.3399],[-0.004],[-0.3941],[0.0336],[0.3149],[0.5959],[-0.0298],[-0.035],[0.0549],[0.0391],[0.0537],[0.0411],[-0.0227],[-0.3996],[0.024],[0.1188],[8.2271e-05],[-9.5916e-05],[0.0004],[2.4083e-05],[-0.0001],[7.562e-05],[0.1065],[0.0002],[7.674e-05],[0.0004],[5.6186e-05],[-5.0832e-05],[7.5551e-05],[-0.0369],[-0.0744],[0.0797],[-0.0331],[-0.0783],[-0.0808],[0.],[0.],[0.],[0.],[0.],[66.8824],[85.1859],[0.],[0.],[0.],[0.8715],[0.4572],28.01556420233463
[12.4555],[0.9323],[0.1941],[-0.3551],[-0.0029],[-0.3948],[-0.1436],[0.1061],[0.5815],[-0.0307],[-0.0367],[0.0459],[0.0473],[0.047],[0.0395],[-0.0256],[-0.4004],[-0.0247],[-0.3562],[-0.0039],[-0.3939],[0.0191],[-0.0375],[0.5414],[-0.0275],[-0.0352],[0.0544],[0.0393],[0.0531],[0.0413],[-0.0236],[-0.3995],[0.0242],[0.1188],[8.2565e-05],[-0.0001],[0.0004],[2.4072e-05],[-0.0001],[7.5475e-05],[0.1065],[0.0002],[8.0894e-05],[0.0004],[5.6139e-05],[-5.0859e-05],[7.5408e-05],[-0.0372],[-0.0741],[0.0796],[-0.0324],[-0.0789],[-0.081],[0.],[104.3512],[0.],[114.5423],[0.],[0.],[6.9057],[225.5751],[0.],[0.],[0.],[0.],28.048916064480267
[12.4666],[0.9132],[0.1788],[-0.3447],[-0.0026],[-0.3949],[-0.1788],[0.2553],[0.4663],[-0.0306],[-0.037],[0.0436],[0.0492],[0.0454],[0.0395],[-0.0259],[-0.4006],[-0.0247],[-0.3658],[-0.004],[-0.3931],[0.0082],[0.1093],[0.3285],[-0.028],[-0.0355],[0.054],[0.0394],[0.0526],[0.0417],[-0.0198],[-0.4005],[0.0231],[0.1188],[8.2202e-05],[-8.9253e-05],[0.0004],[2.422e-05],[-0.0001],[7.6334e-05],[0.1065],[0.0002],[7.0025e-05],[0.0004],[5.6536e-05],[-5.1026e-05],[7.6262e-05],[-0.0369],[-0.0743],[0.0796],[-0.0321],[-0.0793],[-0.0811],[0.],[67.051],[0.],[76.4829],[0.],[104.8855],[0.],[220.2529],[0.],[0.],[0.],[0.],28.082267926625903
[12.4764],[0.9162],[0.1587],[-0.3356],[-0.0027],[-0.395],[-0.1493],[0.3217],[0.5494],[-0.0308],[-0.0366],[0.045],[0.0485],[0.0469],[0.0375],[-0.0259],[-0.4004],[-0.0247],[-0.3641],[-0.004],[-0.3924],[0.0213],[0.1094],[0.2511],[-0.0276],[-0.0354],[0.0543],[0.0386],[0.0533],[0.0398],[-0.0204],[-0.3998],[0.0233],[0.1188],[8.2442e-05],[-8.9744e-05],[0.0004],[2.4292e-05],[-0.0001],[7.6475e-05],[0.1065],[0.0002],[7.0426e-05],[0.0004],[5.6705e-05],[-5.1196e-05],[7.6404e-05],[-0.0377],[-0.0736],[0.0794],[-0.0318],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[0.],[128.488],[0.],[145.7717],[0.],[0.],[0.4115],[0.],28.11561978877154
[12.4896],[0.9343],[0.1521],[-0.3527],[-0.0034],[-0.3944],[-0.0485],[0.3703],[0.6029],[-0.0293],[-0.0354],[0.0505],[0.0443],[0.0515],[0.0363],[-0.0252],[-0.3998],[-0.0246],[-0.363],[-0.004],[-0.3922],[0.0239],[-0.0282],[0.2577],[-0.0276],[-0.0355],[0.0543],[0.0383],[0.0536],[0.0386],[-0.0205],[-0.3995],[0.0234],[0.1188],[8.2932e-05],[-9.5888e-05],[0.0004],[2.4305e-05],[-0.0001],[7.6242e-05],[0.1065],[0.0002],[7.6486e-05],[0.0004],[5.6708e-05],[-5.1315e-05],[7.6175e-05],[-0.038],[-0.0732],[0.0793],[-0.0317],[-0.0797],[-0.0813],[0.],[0.],[0.],[0.],[0.],[87.1131],[71.3971],[160.6787],[6.2007],[0.],[1.0878],[0.],28.148971650917176
[12.5048],[0.9596],[0.1554],[-0.3578],[-0.0038],[-0.3942],[0.0076],[0.3733],[0.6248],[-0.0291],[-0.0352],[0.0536],[0.0407],[0.0542],[0.0357],[-0.0249],[-0.3994],[-0.0246],[-0.362],[-0.0039],[-0.3924],[0.0192],[-0.2193],[0.3228],[-0.0276],[-0.0355],[0.0543],[0.0383],[0.0537],[0.0378],[-0.0211],[-0.3994],[0.0235],[0.1188],[8.3046e-05],[-9.6702e-05],[0.0004],[2.433e-05],[-0.0001],[7.6201e-05],[0.1065],[0.0002],[7.7237e-05],[0.0004],[5.6768e-05],[-5.1395e-05],[7.6135e-05],[-0.0381],[-0.0729],[0.0792],[-0.0319],[-0.0794],[-0.0812],[0.],[0.],[0.],[31.5215],[27.7764],[42.2102],[32.7286],[207.4125],[5.002],[0.],[0.9405],[0.],28.182323513062812
[12.5223],[0.982],[0.1692],[-0.3555],[-0.0039],[-0.3943],[0.0105],[0.1078],[0.6321],[-0.0296],[-0.0354],[0.0537],[0.0406],[0.0545],[0.0349],[-0.0252],[-0.3992],[-0.0247],[-0.362],[-0.0036],[-0.3931],[-0.0192],[-0.3469],[0.4674],[-0.0282],[-0.0359],[0.0525],[0.04],[0.0523],[0.0373],[-0.0222],[-0.3997],[0.0238],[0.1188],[8.3268e-05],[-0.0001],[0.0004],[2.4307e-05],[-0.0001],[7.5972e-05],[0.1065],[0.0002],[8.1166e-05],[0.0004],[5.6695e-05],[-5.1401e-05],[7.5909e-05],[-0.0379],[-0.0731],[0.0793],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[0.],[20.7385],[0.],[97.3428],[182.7937],[0.],[0.],[0.7844],[0.],28.21567537520845
[12.5404],[0.9934],[0.1859],[-0.3554],[-0.0038],[-0.3944],[0.007],[-0.1217],[0.6386],[-0.0301],[-0.0355],[0.0535],[0.0409],[0.0547],[0.0334],[-0.0255],[-0.3991],[-0.0248],[-0.362],[-0.0032],[-0.3938],[-0.0858],[-0.2923],[0.5681],[-0.0293],[-0.0364],[0.0491],[0.0439],[0.0496],[0.0379],[-0.0232],[-0.4002],[0.0239],[0.1188],[8.3222e-05],[-9.9868e-05],[0.0004],[2.4311e-05],[-0.0001],[7.6016e-05],[0.1065],[0.0002],[8.0395e-05],[0.0004],[5.6708e-05],[-5.1399e-05],[7.5952e-05],[-0.0379],[-0.0731],[0.0793],[-0.0332],[-0.0785],[-0.0809],[0.],[0.],[0.],[0.],[23.1279],[0.],[81.3715],[184.5949],[0.],[0.],[1.5493],[0.7001],28.249027237354085
[12.5575],[0.9934],[0.198],[-0.3549],[-0.0038],[-0.3945],[0.0067],[-0.3083],[0.6618],[-0.0307],[-0.0355],[0.0535],[0.041],[0.055],[0.032],[-0.0253],[-0.3992],[-0.0247],[-0.3627],[-0.0031],[-0.3942],[-0.1045],[-0.0353],[0.5869],[-0.0303],[-0.0365],[0.0477],[0.0458],[0.0478],[0.0427],[-0.0237],[-0.4005],[0.024],[0.1188],[8.3055e-05],[-9.6847e-05],[0.0004],[2.433e-05],[-0.0001],[7.6195e-05],[0.1065],[0.0002],[7.7387e-05],[0.0004],[5.6767e-05],[-5.1397e-05],[7.613e-05],[-0.0372],[-0.0738],[0.0795],[-0.0345],[-0.0773],[-0.0805],[0.],[0.],[0.],[0.],[28.9616],[0.],[85.1999],[197.1208],[0.],[0.],[1.5268],[0.8049],28.28237909949972
[12.5727],[0.9822],[0.202],[-0.3542],[-0.0038],[-0.3945],[-0.0049],[-0.3845],[0.6627],[-0.0309],[-0.0356],[0.053],[0.0412],[0.054],[0.0341],[-0.0251],[-0.3994],[-0.0247],[-0.3617],[-0.0036],[-0.3942],[-0.0296],[0.2446],[0.5959],[-0.031],[-0.0357],[0.0514],[0.0434],[0.0507],[0.0439],[-0.0232],[-0.4002],[0.0239],[0.1188],[8.2821e-05],[-9.2253e-05],[0.0004],[2.4365e-05],[-0.0001],[7.6496e-05],[0.1065],[0.0002],[7.2811e-05],[0.0004],[5.687e-05],[-5.1404e-05],[7.6428e-05],[-0.0364],[-0.0747],[0.0798],[-0.0346],[-0.0771],[-0.0805],[0.],[0.],[0.],[0.],[0.],[0.],[105.8055],[105.9311],[0.],[0.],[0.5805],[0.8294],28.315730961645357
[12.5856],[0.9634],[0.1959],[-0.3551],[-0.0034],[-0.3946],[-0.0639],[-0.1736],[0.6285],[-0.0312],[-0.0361],[0.0501],[0.044],[0.0509],[0.0369],[-0.0253],[-0.3998],[-0.0247],[-0.3404],[-0.004],[-0.3941],[0.0363],[0.28],[0.597],[-0.0308],[-0.0351],[0.055],[0.039],[0.0538],[0.0412],[-0.0225],[-0.3997],[0.0239],[0.1188],[8.2748e-05],[-9.0221e-05],[0.0004],[2.4391e-05],[-0.0001],[7.6652e-05],[0.1065],[0.0002],[7.0773e-05],[0.0004],[5.694e-05],[-5.1432e-05],[7.6583e-05],[-0.0368],[-0.0745],[0.0797],[-0.0337],[-0.0777],[-0.0806],[0.],[0.],[0.],[0.],[0.],[72.7613],[86.1294],[0.],[0.],[0.],[0.85],[0.5153],28.349082823790994
[12.6004],[0.9386],[0.1955],[-0.3556],[-0.0029],[-0.3948],[-0.1407],[0.048],[0.6066],[-0.0311],[-0.0367],[0.046],[0.0472],[0.0466],[0.0418],[-0.0257],[-0.4003],[-0.0247],[-0.3417],[-0.0039],[-0.394],[0.0248],[-0.0682],[0.5699],[-0.0273],[-0.035],[0.0545],[0.0395],[0.0533],[0.0416],[-0.0234],[-0.3995],[0.0242],[0.1188],[8.331e-05],[-9.9073e-05],[0.0004],[2.435e-05],[-0.0001],[7.6269e-05],[0.1065],[0.0002],[7.9608e-05],[0.0004],[5.6799e-05],[-5.1455e-05],[7.6203e-05],[-0.0374],[-0.074],[0.0795],[-0.0328],[-0.0785],[-0.0809],[0.],[77.4508],[0.],[73.1688],[0.],[80.8064],[89.7751],[0.],[0.],[0.],[0.],[0.],28.38243468593663
[12.6147],[0.9184],[0.1913],[-0.3513],[-0.0025],[-0.395],[-0.2025],[0.2199],[0.5189],[-0.0311],[-0.0373],[0.0422],[0.0501],[0.043],[0.0447],[-0.0261],[-0.4007],[-0.0247],[-0.3671],[-0.004],[-0.3931],[0.0176],[0.0732],[0.384],[-0.028],[-0.0354],[0.0543],[0.039],[0.053],[0.0413],[-0.0197],[-0.4004],[0.0231],[0.1188],[8.2959e-05],[-8.811e-05],[0.0004],[2.4504e-05],[-0.0001],[7.7161e-05],[0.1065],[0.0002],[6.8603e-05],[0.0004],[5.7211e-05],[-5.1631e-05],[7.709e-05],[-0.0371],[-0.0742],[0.0796],[-0.0323],[-0.0791],[-0.0811],[0.],[72.06],[0.],[51.4417],[0.],[97.9317],[3.0625],[228.9642],[0.],[0.],[0.],[0.],28.415786548082266
[12.6254],[0.9207],[0.1739],[-0.3497],[-0.0027],[-0.395],[-0.1618],[0.2881],[0.5749],[-0.0313],[-0.0368],[0.0441],[0.0491],[0.045],[0.0427],[-0.026],[-0.4004],[-0.0247],[-0.3652],[-0.004],[-0.3924],[0.0243],[0.0841],[0.2972],[-0.0276],[-0.0354],[0.0544],[0.0386],[0.0534],[0.0398],[-0.0204],[-0.3997],[0.0233],[0.1188],[8.3014e-05],[-8.5502e-05],[0.0004],[2.4593e-05],[-0.0001],[7.7462e-05],[0.1065],[0.0002],[6.5913e-05],[0.0004],[5.7434e-05],[-5.1795e-05],[7.7391e-05],[-0.0377],[-0.0735],[0.0794],[-0.0319],[-0.0794],[-0.0812],[0.],[0.],[0.],[0.],[0.],[131.3162],[7.9527],[137.2649],[0.],[0.],[0.7103],[0.],28.449138410227903
[12.6379],[0.9373],[0.1662],[-0.3507],[-0.0032],[-0.3944],[-0.0795],[0.3613],[0.6108],[-0.029],[-0.0356],[0.049],[0.0451],[0.0493],[0.0405],[-0.0255],[-0.3999],[-0.0247],[-0.362],[-0.004],[-0.3923],[0.0262],[-0.0448],[0.2952],[-0.0276],[-0.0355],[0.0544],[0.0383],[0.0537],[0.0387],[-0.0205],[-0.3995],[0.0234],[0.1188],[8.3391e-05],[-8.9999e-05],[0.0004],[2.4612e-05],[-0.0001],[7.7281e-05],[0.1065],[0.0002],[7.0326e-05],[0.0004],[5.746e-05],[-5.191e-05],[7.7213e-05],[-0.0379],[-0.0732],[0.0793],[-0.0317],[-0.0796],[-0.0812],[0.],[0.],[0.],[0.],[0.],[78.7221],[49.4085],[180.2575],[3.442],[0.],[1.0926],[0.],28.48249027237354
[12.6527],[0.96],[0.1702],[-0.3533],[-0.0037],[-0.3941],[-0.0119],[0.3603],[0.6193],[-0.0292],[-0.0353],[0.0526],[0.0419],[0.0526],[0.039],[-0.0251],[-0.3995],[-0.0246],[-0.362],[-0.0039],[-0.3925],[0.0186],[-0.2152],[0.3543],[-0.0277],[-0.0356],[0.0542],[0.0386],[0.0536],[0.038],[-0.0213],[-0.3994],[0.0236],[0.1188],[8.3582e-05],[-9.2022e-05],[0.0004],[2.4628e-05],[-0.0001],[7.7211e-05],[0.1065],[0.0002],[7.2298e-05],[0.0004],[5.7492e-05],[-5.1981e-05],[7.7145e-05],[-0.0381],[-0.073],[0.0792],[-0.0316],[-0.0797],[-0.0813],[0.],[0.],[0.],[0.],[0.],[37.9915],[103.7557],[192.4074],[0.],[0.],[0.8124],[0.],28.515842134519175
[12.6695],[0.9787],[0.1832],[-0.3542],[-0.0039],[-0.3941],[0.0189],[0.0318],[0.616],[-0.0292],[-0.0353],[0.0542],[0.0399],[0.0542],[0.0371],[-0.0252],[-0.3991],[-0.0247],[-0.3622],[-0.0036],[-0.3932],[-0.0242],[-0.295],[0.4753],[-0.0283],[-0.0359],[0.0522],[0.0404],[0.052],[0.0378],[-0.0224],[-0.3997],[0.0238],[0.1188],[8.3849e-05],[-9.6861e-05],[0.0004],[2.4598e-05],[-0.0001],[7.6922e-05],[0.1065],[0.0002],[7.7118e-05],[0.0004],[5.7399e-05],[-5.1986e-05],[7.6858e-05],[-0.0378],[-0.0731],[0.0793],[-0.0315],[-0.0798],[-0.0813],[0.],[0.],[0.],[0.],[28.4202],[0.],[89.7281],[191.2647],[0.],[0.],[0.6247],[0.],28.549193996664812
[12.6872],[0.9865],[0.2003],[-0.3548],[-0.0038],[-0.3943],[0.0115],[-0.1967],[0.6217],[-0.0298],[-0.0355],[0.0538],[0.0406],[0.0543],[0.0357],[-0.0255],[-0.399],[-0.0248],[-0.3624],[-0.0032],[-0.3939],[-0.0882],[-0.1876],[0.5591],[-0.0295],[-0.0364],[0.0489],[0.0443],[0.0494],[0.0388],[-0.0233],[-0.4003],[0.0239],[0.1188],[8.3776e-05],[-9.5601e-05],[0.0004],[2.4605e-05],[-0.0001],[7.6993e-05],[0.1065],[0.0002],[7.5866e-05],[0.0004],[5.7422e-05],[-5.1983e-05],[7.6929e-05],[-0.0378],[-0.0732],[0.0793],[-0.0329],[-0.0787],[-0.0809],[0.],[0.],[0.],[0.],[24.765],[0.],[80.2931],[188.7671],[0.],[0.],[1.4529],[0.5907],28.582545858810448
[12.7035],[0.9828],[0.2113],[-0.3545],[-0.0038],[-0.3944],[0.0074],[-0.363],[0.6455],[-0.0304],[-0.0355],[0.0535],[0.0409],[0.0544],[0.0346],[-0.0254],[-0.3992],[-0.0248],[-0.3631],[-0.0033],[-0.3942],[-0.0837],[0.0629],[0.5824],[-0.0304],[-0.0363],[0.0487],[0.0452],[0.0482],[0.0446],[-0.0235],[-0.4004],[0.024],[0.1188],[8.357e-05],[-9.1778e-05],[0.0004],[2.4631e-05],[-0.0001],[7.7228e-05],[0.1065],[0.0002],[7.206e-05],[0.0004],[5.75e-05],[-5.1983e-05],[7.7162e-05],[-0.0371],[-0.0739],[0.0795],[-0.0338],[-0.0779],[-0.0807],[0.],[0.],[0.],[0.],[0.],[0.],[122.876],[184.5996],[0.],[0.],[0.5581],[0.7458],28.615897720956085
[12.7166],[0.9699],[0.2079],[-0.3559],[-0.0036],[-0.3944],[-0.0341],[-0.2451],[0.6267],[-0.0308],[-0.0359],[0.0516],[0.0426],[0.0519],[0.038],[-0.0252],[-0.3996],[-0.0247],[-0.3586],[-0.0039],[-0.3941],[0.0209],[0.2936],[0.5915],[-0.031],[-0.0353],[0.054],[0.0409],[0.0533],[0.0418],[-0.0228],[-0.3998],[0.0239],[0.1188],[8.3167e-05],[-8.3691e-05],[0.0004],[2.4697e-05],[-0.0001],[7.7752e-05],[0.1065],[0.0002],[6.3992e-05],[0.0004],[5.7691e-05],[-5.2009e-05],[7.7682e-05],[-0.0365],[-0.0746],[0.0797],[-0.0335],[-0.078],[-0.0808],[0.],[0.],[0.],[0.],[0.],[77.7649],[108.9089],[0.],[0.],[0.],[0.6907],[0.4852],28.649249583101724
[12.7283],[0.9509],[0.1985],[-0.356],[-0.0034],[-0.3945],[-0.0792],[-0.0522],[0.6073],[-0.0311],[-0.0362],[0.0494],[0.0444],[0.0495],[0.0403],[-0.0254],[-0.3999],[-0.0247],[-0.3346],[-0.004],[-0.3941],[0.0321],[0.3051],[0.5854],[-0.0291],[-0.035],[0.0548],[0.0392],[0.0536],[0.0413],[-0.0227],[-0.3996],[0.024],[0.1188],[8.3404e-05],[-8.6977e-05],[0.0004],[2.469e-05],[-0.0001],[7.764e-05],[0.1065],[0.0002],[6.7265e-05],[0.0004],[5.766e-05],[-5.2036e-05],[7.7571e-05],[-0.0369],[-0.0744],[0.0797],[-0.0327],[-0.0785],[-0.0809],[0.],[0.],[0.],[0.],[0.],[61.5264],[84.8565],[0.],[0.],[0.],[0.8472],[0.352],28.68260144524736
[12.7428],[0.9261],[0.1978],[-0.355],[-0.0029],[-0.3948],[-0.1497],[0.161],[0.5419],[-0.0307],[-0.0368],[0.0456],[0.0474],[0.0464],[0.0411],[-0.0257],[-0.4004],[-0.0247],[-0.3568],[-0.0039],[-0.3939],[0.0187],[0.0021],[0.5281],[-0.0276],[-0.0353],[0.0544],[0.0392],[0.0531],[0.0414],[-0.0234],[-0.3995],[0.0242],[0.1188],[8.3683e-05],[-9.0464e-05],[0.0004],[2.4691e-05],[-0.0001],[7.756e-05],[0.1065],[0.0002],[7.0735e-05],[0.0004],[5.7644e-05],[-5.2079e-05],[7.7491e-05],[-0.0372],[-0.0741],[0.0796],[-0.0322],[-0.0792],[-0.0811],[0.],[151.0025],[0.],[35.6898],[0.],[0.],[6.5133],[265.2388],[0.],[0.],[0.],[0.],28.715953307392997
[12.754],[0.9114],[0.1832],[-0.3446],[-0.0026],[-0.3949],[-0.1814],[0.285],[0.442],[-0.0302],[-0.0369],[0.0435],[0.0492],[0.045],[0.0406],[-0.026],[-0.4006],[-0.0247],[-0.366],[-0.004],[-0.393],[0.0135],[0.1564],[0.3898],[-0.028],[-0.0355],[0.0541],[0.0394],[0.0529],[0.0412],[-0.02],[-0.4004],[0.0232],[0.1188],[8.3467e-05],[-8.1905e-05],[0.0004],[2.4831e-05],[-0.0001],[7.8308e-05],[0.1064],[0.0002],[6.2124e-05],[0.0004],[5.8011e-05],[-5.226e-05],[7.8236e-05],[-0.0368],[-0.0744],[0.0797],[-0.0319],[-0.0794],[-0.0812],[0.],[0.],[0.],[49.8302],[0.],[107.8812],[0.],[201.3463],[0.],[0.],[0.],[0.],28.749305169538633
[12.7646],[0.917],[0.1668],[-0.3363],[-0.0027],[-0.3949],[-0.1548],[0.3467],[0.5577],[-0.0303],[-0.0366],[0.0447],[0.0484],[0.0465],[0.0383],[-0.026],[-0.4004],[-0.0247],[-0.3637],[-0.004],[-0.3925],[0.0227],[0.128],[0.3296],[-0.0276],[-0.0355],[0.0543],[0.0387],[0.0534],[0.0396],[-0.0206],[-0.3997],[0.0234],[0.1188],[8.3735e-05],[-8.3343e-05],[0.0004],[2.4889e-05],[-0.0001],[7.8375e-05],[0.1064],[0.0002],[6.3477e-05],[0.0004],[5.8141e-05],[-5.2411e-05],[7.8304e-05],[-0.0376],[-0.0737],[0.0794],[-0.0317],[-0.0796],[-0.0812],[0.],[0.],[0.],[6.7669],[0.],[108.8126],[0.],[160.004],[0.],[0.],[0.5139],[0.],28.78265703168427
[12.7783],[0.9353],[0.1632],[-0.3557],[-0.0033],[-0.3943],[-0.0628],[0.3703],[0.6066],[-0.0292],[-0.0356],[0.0498],[0.0445],[0.0506],[0.0377],[-0.0254],[-0.3998],[-0.0246],[-0.3635],[-0.004],[-0.3924],[0.0215],[-0.0208],[0.3431],[-0.0276],[-0.0355],[0.0542],[0.0386],[0.0536],[0.0387],[-0.0206],[-0.3995],[0.0234],[0.1188],[8.4149e-05],[-8.8221e-05],[0.0004],[2.4906e-05],[-0.0001],[7.8215e-05],[0.1064],[0.0002],[6.828e-05],[0.0004],[5.8162e-05],[-5.2523e-05],[7.8147e-05],[-0.038],[-0.0732],[0.0793],[-0.0316],[-0.0797],[-0.0813],[0.],[0.],[0.],[0.],[0.],[71.3879],[78.4325],[177.1058],[4.6937],[0.],[0.9934],[0.],28.816008893829906
[12.7932],[0.9596],[0.1664],[-0.3584],[-0.0037],[-0.3941],[-0.0151],[0.3672],[0.6217],[-0.0291],[-0.0354],[0.0525],[0.0417],[0.0528],[0.0376],[-0.0251],[-0.3995],[-0.0246],[-0.3625],[-0.0039],[-0.3925],[0.0169],[-0.2132],[0.3921],[-0.0277],[-0.0356],[0.0542],[0.0386],[0.0537],[0.0378],[-0.0213],[-0.3995],[0.0236],[0.1188],[8.4212e-05],[-8.8102e-05],[0.0004],[2.4937e-05],[-0.0001],[7.8241e-05],[0.1064],[0.0002],[6.8108e-05],[0.0004],[5.8237e-05],[-5.2598e-05],[7.8175e-05],[-0.0381],[-0.0729],[0.0792],[-0.0318],[-0.0796],[-0.0812],[0.],[0.],[0.],[0.],[0.],[49.4885],[86.3316],[180.3605],[2.5448],[0.],[0.9187],[0.],28.849360755975543
