joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[41.5283],[0.8802],[0.0623],[-0.3567],[-0.0035],[-0.3936],[-0.0565],[0.3523],[0.3692],[-0.0303],[-0.0358],[0.0504],[0.0431],[0.0491],[0.0458],[-0.0205],[-0.4001],[-0.0233],[0.414],[-0.004],[-0.3936],[0.0426],[0.23],[0.694],[-0.0284],[-0.0347],[0.057],[0.0345],[0.0539],[0.0409],[-0.0203],[-0.3996],[0.0234],[0.1184],[-2.6472e-05],[0.0018],[0.0009],[4.0837e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8068e-05],[0.0001],[-0.0379],[-0.0731],[0.0793],[-0.0302],[-0.074],[-0.0796],[0.],[64.1051],[0.],[0.],[0.],[38.8909],[80.6541],[0.],[9.3684],[0.],[0.],[1.8657],37.38743746525848
[41.5644],[0.8715],[0.04],[-0.3525],[-0.0031],[-0.3934],[-0.106],[0.371],[0.3495],[-0.0285],[-0.0361],[0.0481],[0.0444],[0.0465],[0.0474],[-0.0208],[-0.4004],[-0.0232],[0.3709],[-0.0039],[-0.3934],[0.0209],[0.1213],[0.708],[-0.0282],[-0.0352],[0.0553],[0.0371],[0.053],[0.0416],[-0.0202],[-0.3994],[0.0233],[0.1184],[-2.6385e-05],[0.0018],[0.0009],[4.0858e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8152e-05],[0.0001],[-0.0381],[-0.0728],[0.0792],[-0.0312],[-0.0742],[-0.0795],[0.],[0.],[0.],[0.],[0.],[71.3491],[0.],[0.],[1.0274],[0.],[0.],[2.5259],37.420789327404115
[41.6019],[0.8733],[0.0304],[-0.3514],[-0.0026],[-0.3932],[-0.1691],[0.3148],[0.318],[-0.0292],[-0.0369],[0.0456],[0.0447],[0.0428],[0.0505],[-0.0218],[-0.4008],[-0.0233],[0.3592],[-0.0037],[-0.3929],[-0.0001],[-0.0726],[0.7326],[-0.0282],[-0.0354],[0.0551],[0.0357],[0.0522],[0.0409],[-0.0214],[-0.3995],[0.0236],[0.1184],[-2.6657e-05],[0.0018],[0.0009],[4.0924e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8283e-05],[0.0001],[-0.0381],[-0.0728],[0.0792],[-0.0316],[-0.0741],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[103.5276],[0.],[0.],[0.],[0.],[1.9646],37.45414118954975
[41.6425],[0.8848],[0.0382],[-0.3539],[-0.0019],[-0.3937],[-0.2524],[0.1908],[0.2033],[-0.0297],[-0.0377],[0.0429],[0.0439],[0.0378],[0.0538],[-0.0232],[-0.4014],[-0.0235],[0.3706],[-0.0029],[-0.3931],[-0.1331],[-0.0496],[0.7248],[-0.0291],[-0.0366],[0.051],[0.0351],[0.0461],[0.0443],[-0.0226],[-0.4005],[0.0237],[0.1184],[-2.6675e-05],[0.0018],[0.0009],[4.0943e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8367e-05],[0.0001],[-0.0381],[-0.0728],[0.0792],[-0.0314],[-0.074],[-0.0795],[0.],[134.1765],[0.],[0.],[0.],[0.],[59.5405],[0.],[0.],[0.],[0.],[1.5883],37.48749305169539
[41.6906],[0.8975],[0.0758],[-0.3546],[-0.0007],[-0.3951],[-0.4064],[0.0136],[0.4392],[-0.0304],[-0.0392],[0.0376],[0.0435],[0.028],[0.0587],[-0.0255],[-0.4021],[-0.024],[0.3163],[-0.0022],[-0.3936],[-0.2243],[0.0086],[0.6366],[-0.0302],[-0.0373],[0.0461],[0.0391],[0.0396],[0.0523],[-0.0238],[-0.4013],[0.0237],[0.1184],[-2.5606e-05],[0.0018],[0.0009],[4.085e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8426e-05],[0.0001],[-0.0381],[-0.0727],[0.0792],[-0.0313],[-0.0747],[-0.0797],[0.],[61.5128],[0.],[0.],[0.],[0.],[71.3908],[0.],[0.],[0.],[0.],[0.4049],37.520844913841024
[41.7446],[0.9064],[0.1357],[-0.3518],[0.0008],[-0.397],[-0.6],[-0.1966],[0.6024],[-0.0306],[-0.0415],[0.0311],[0.0429],[0.0156],[0.0615],[-0.0277],[-0.4029],[-0.024],[0.1676],[-0.0025],[-0.3937],[-0.1784],[-0.1076],[0.4693],[-0.0304],[-0.0367],[0.0453],[0.0443],[0.0424],[0.05],[-0.0244],[-0.401],[0.024],[0.1184],[-2.5758e-05],[0.0018],[0.0009],[4.0872e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8443e-05],[0.0001],[-0.0381],[-0.0727],[0.0792],[-0.034],[-0.0751],[-0.0795],[0.],[0.],[0.],[71.933],[0.],[0.],[0.],[0.],[0.],[0.],[0.3232],[0.],37.55419677598666
[41.7853],[0.9118],[0.1588],[-0.2775],[0.0021],[-0.3993],[-0.7705],[-0.305],[0.6164],[-0.0305],[-0.0435],[0.0266],[0.0407],[0.007],[0.0594],[-0.0295],[-0.4029],[-0.0239],[0.121],[-0.0021],[-0.3943],[-0.2363],[-0.0399],[0.2265],[-0.0305],[-0.0373],[0.0422],[0.047],[0.0394],[0.0516],[-0.0249],[-0.4014],[0.0241],[0.1184],[-2.8437e-05],[0.0019],[0.0009],[4.1163e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8512e-05],[0.0001],[-0.0375],[-0.073],[0.0792],[-0.0344],[-0.075],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.9093],[0.],37.5875486381323
[41.8145],[0.918],[0.1519],[-0.1337],[0.0033],[-0.4015],[-0.9391],[-0.2621],[0.6197],[-0.03],[-0.0453],[0.0223],[0.039],[0.0012],[0.0547],[-0.0311],[-0.4024],[-0.024],[0.0868],[-0.0021],[-0.3944],[-0.2271],[-0.0027],[0.0696],[-0.0309],[-0.0373],[0.0425],[0.0461],[0.0389],[0.0539],[-0.0252],[-0.4013],[0.0241],[0.1184],[-2.8746e-05],[0.0019],[0.0009],[4.1225e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8589e-05],[0.0001],[-0.0363],[-0.0736],[0.0793],[-0.0338],[-0.0755],[-0.0797],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1143],[0.],37.62090050027793
[41.8465],[0.9241],[0.1568],[-0.0258],[0.0038],[-0.4022],[-1.0078],[-0.1673],[0.6333],[-0.0296],[-0.046],[0.0146],[0.0411],[-0.0122],[0.0585],[-0.032],[-0.4014],[-0.0239],[-0.0223],[-0.0029],[-0.3939],[-0.1071],[-0.0101],[0.0904],[-0.0295],[-0.0356],[0.0495],[0.0406],[0.0462],[0.0479],[-0.0242],[-0.4007],[0.024],[0.1184],[-2.8526e-05],[0.0019],[0.0009],[4.1221e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8627e-05],[0.0001],[-0.0355],[-0.074],[0.0793],[-0.0359],[-0.0751],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.285],[0.],37.65425236242357
[41.8755],[0.9266],[0.1556],[0.0787],[0.0037],[-0.4015],[-0.9682],[-0.0535],[0.6437],[-0.0297],[-0.0457],[0.0105],[0.0436],[-0.0165],[0.065],[-0.0319],[-0.4012],[-0.0238],[-0.0671],[-0.003],[-0.3938],[-0.0884],[0.0202],[0.2105],[-0.0293],[-0.0357],[0.0531],[0.0345],[0.0475],[0.046],[-0.0234],[-0.4007],[0.0239],[0.1184],[-2.9324e-05],[0.0019],[0.0009],[4.1315e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8665e-05],[0.0001],[-0.0345],[-0.0743],[0.0794],[-0.0363],[-0.0748],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.2618],[0.],37.687604224569206
[41.9028],[0.9262],[0.1508],[0.1816],[0.0032],[-0.4002],[-0.8703],[0.0438],[0.6535],[-0.0302],[-0.0449],[0.011],[0.0461],[-0.009],[0.066],[-0.0312],[-0.4016],[-0.0237],[-0.0894],[-0.003],[-0.3939],[-0.1016],[0.0578],[0.3531],[-0.0298],[-0.0361],[0.0526],[0.0346],[0.0464],[0.0481],[-0.0237],[-0.4006],[0.024],[0.1184],[-2.8787e-05],[0.0019],[0.0009],[4.1299e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8729e-05],[0.0001],[-0.033],[-0.0746],[0.0795],[-0.0363],[-0.0746],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5679],[0.],37.72095608671484
[41.9335],[0.9272],[0.155],[0.2426],[0.0021],[-0.3981],[-0.6956],[0.0914],[0.6686],[-0.0309],[-0.0431],[0.0165],[0.0485],[0.0047],[0.0658],[-0.0298],[-0.4024],[-0.0235],[-0.1536],[-0.0033],[-0.3938],[-0.0595],[0.0756],[0.4375],[-0.03],[-0.0358],[0.0537],[0.0354],[0.0488],[0.046],[-0.0237],[-0.4003],[0.024],[0.1184],[-2.8602e-05],[0.0019],[0.0009],[4.1315e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8784e-05],[0.0001],[-0.032],[-0.0748],[0.0797],[-0.037],[-0.0744],[-0.0794],[0.],[0.],[0.],[80.949],[0.],[0.],[0.],[0.],[0.],[0.],[1.6836],[0.],37.75430794886048
[41.9645],[0.9262],[0.1578],[0.2899],[0.0005],[-0.3962],[-0.4934],[0.1085],[0.684],[-0.0315],[-0.0406],[0.0263],[0.0496],[0.0201],[0.0626],[-0.0274],[-0.403],[-0.0234],[-0.2199],[-0.0037],[-0.3938],[-0.0102],[0.0908],[0.4389],[-0.0301],[-0.0354],[0.0552],[0.036],[0.0514],[0.0436],[-0.0234],[-0.4],[0.024],[0.1184],[-2.8493e-05],[0.0019],[0.0009],[4.134e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8836e-05],[0.0001],[-0.0311],[-0.0749],[0.0798],[-0.0376],[-0.074],[-0.0793],[0.],[0.],[0.],[117.524],[0.],[0.],[0.],[0.],[0.],[0.],[1.8084],[0.],37.787659811006115
[41.9956],[0.9232],[0.1576],[0.3246],[-0.0013],[-0.3946],[-0.2796],[0.1126],[0.6963],[-0.0315],[-0.0379],[0.0382],[0.0478],[0.0351],[0.056],[-0.0245],[-0.4028],[-0.0233],[-0.27],[-0.0039],[-0.3938],[0.0129],[0.1161],[0.4139],[-0.0302],[-0.0353],[0.055],[0.0375],[0.0527],[0.0423],[-0.0229],[-0.3998],[0.024],[0.1184],[-2.8437e-05],[0.0019],[0.0009],[4.1369e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8885e-05],[0.0001],[-0.0305],[-0.0749],[0.0799],[-0.0379],[-0.0736],[-0.0793],[0.],[0.],[0.],[114.9366],[0.],[15.2195],[0.],[0.],[0.],[0.],[1.8889],[0.],37.82101167315175
[42.0284],[0.9188],[0.159],[0.3385],[-0.003],[-0.3937],[-0.0707],[0.1202],[0.704],[-0.0308],[-0.0355],[0.0498],[0.0429],[0.0478],[0.0469],[-0.0217],[-0.4015],[-0.0233],[-0.3104],[-0.0039],[-0.3939],[0.009],[0.1582],[0.3803],[-0.0306],[-0.0354],[0.0538],[0.0401],[0.0524],[0.0427],[-0.0227],[-0.3998],[0.0239],[0.1184],[-2.791e-05],[0.0019],[0.0009],[4.1358e-05],[-0.0002],[0.0001],[0.1054],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8944e-05],[0.0001],[-0.0301],[-0.075],[0.0799],[-0.0381],[-0.0733],[-0.0793],[0.],[0.],[0.],[94.9749],[0.],[29.858],[0.],[0.],[0.],[0.],[1.8859],[0.],37.85436353529739
[42.0627],[0.9133],[0.1617],[0.3637],[-0.0039],[-0.3935],[0.0376],[0.16],[0.7043],[-0.0297],[-0.0346],[0.0557],[0.0369],[0.0536],[0.041],[-0.0204],[-0.4001],[-0.0234],[-0.3541],[-0.0039],[-0.3939],[0.0055],[0.195],[0.3561],[-0.0311],[-0.0355],[0.0534],[0.0408],[0.0523],[0.0429],[-0.0218],[-0.4],[0.0237],[0.1184],[-2.8142e-05],[0.0019],[0.0009],[4.1416e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.8995e-05],[0.0001],[-0.0301],[-0.0747],[0.0798],[-0.0383],[-0.073],[-0.0792],[0.],[0.],[0.],[76.0664],[15.7821],[0.],[0.],[87.8232],[0.],[0.],[1.8496],[0.],37.887715397443024
[42.0942],[0.9068],[0.1517],[0.4187],[-0.0038],[-0.3935],[0.0206],[0.148],[0.7096],[-0.0283],[-0.035],[0.0554],[0.0368],[0.0528],[0.0421],[-0.0203],[-0.3996],[-0.0233],[-0.3589],[-0.0036],[-0.3941],[-0.0428],[0.2153],[0.3964],[-0.0307],[-0.0358],[0.0511],[0.0427],[0.0498],[0.0455],[-0.022],[-0.4002],[0.0237],[0.1184],[-2.8003e-05],[0.0019],[0.0009],[4.1448e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9058e-05],[0.0001],[-0.0297],[-0.0741],[0.0797],[-0.0382],[-0.0728],[-0.0792],[0.],[0.],[0.],[3.038],[17.9643],[0.],[0.],[82.6194],[0.],[0.],[2.0126],[0.],37.92106725958866
[42.1273],[0.8991],[0.1437],[0.4311],[-0.0035],[-0.3932],[-0.0324],[0.1518],[0.713],[-0.0284],[-0.0357],[0.053],[0.0381],[0.0504],[0.0438],[-0.0207],[-0.3998],[-0.0234],[-0.3559],[-0.0032],[-0.3941],[-0.1191],[0.2839],[0.1727],[-0.0296],[-0.0364],[0.0473],[0.046],[0.0458],[0.0491],[-0.0225],[-0.4007],[0.0237],[0.1184],[-2.7808e-05],[0.0019],[0.0009],[4.1463e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9109e-05],[0.0001],[-0.0309],[-0.0736],[0.0794],[-0.0381],[-0.0728],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[54.9183],[0.],[0.],[1.848],[0.],37.9544191217343
[42.1625],[0.8933],[0.1371],[0.4287],[-0.0026],[-0.3936],[-0.1757],[0.0843],[0.7023],[-0.0296],[-0.0371],[0.0463],[0.0429],[0.0428],[0.0499],[-0.0223],[-0.4007],[-0.0235],[-0.3543],[-0.0025],[-0.394],[-0.197],[0.3369],[-0.0767],[-0.0294],[-0.037],[0.0429],[0.0489],[0.0413],[0.0519],[-0.0217],[-0.4016],[0.0231],[0.1184],[-2.722e-05],[0.0019],[0.0009],[4.1474e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.921e-05],[0.0001],[-0.0307],[-0.0737],[0.0795],[-0.0378],[-0.073],[-0.0793],[0.],[0.],[0.],[131.839],[0.],[0.],[0.],[55.3693],[0.],[0.],[1.3227],[0.],37.98777098387993
[42.2029],[0.8922],[0.1406],[0.3685],[-0.0016],[-0.3943],[-0.3045],[0.03],[0.6724],[-0.0305],[-0.0383],[0.039],[0.048],[0.035],[0.0546],[-0.0241],[-0.4016],[-0.0237],[-0.3528],[-0.0016],[-0.3943],[-0.303],[0.221],[0.2987],[-0.03],[-0.0378],[0.0369],[0.0522],[0.0351],[0.0547],[-0.0235],[-0.4019],[0.0234],[0.1184],[-2.6349e-05],[0.0019],[0.0009],[4.1436e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9282e-05],[0.0001],[-0.0314],[-0.0741],[0.0795],[-0.0379],[-0.073],[-0.0793],[0.],[0.],[0.],[238.5601],[0.],[0.],[0.],[32.4878],[0.],[0.],[1.1933],[0.],38.02112284602557
[42.2484],[0.8946],[0.1542],[0.2466],[-0.0012],[-0.3947],[-0.3518],[-0.0375],[0.6132],[-0.0309],[-0.0388],[0.035],[0.0509],[0.0322],[0.0548],[-0.0253],[-0.402],[-0.0238],[-0.3379],[-0.0003],[-0.3948],[-0.4597],[0.1682],[0.4298],[-0.0305],[-0.0398],[0.0279],[0.0557],[0.0262],[0.0571],[-0.0251],[-0.4027],[0.0232],[0.1184],[-2.6434e-05],[0.0019],[0.0009],[4.1504e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9377e-05],[0.0001],[-0.033],[-0.0748],[0.0795],[-0.038],[-0.0728],[-0.0792],[0.],[199.2529],[0.],[91.7407],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],38.054474708171206
[42.288],[0.9018],[0.1515],[0.2105],[-0.0008],[-0.3949],[-0.3905],[0.0271],[0.4622],[-0.0308],[-0.0391],[0.0341],[0.0499],[0.0312],[0.0529],[-0.0254],[-0.4025],[-0.0236],[-0.235],[0.0017],[-0.3974],[-0.6968],[-0.0406],[0.5907],[-0.0309],[-0.0425],[0.014],[0.0584],[0.0118],[0.0595],[-0.0283],[-0.403],[0.0236],[0.1184],[-2.7018e-05],[0.0019],[0.0009],[4.159e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9436e-05],[0.0001],[-0.0334],[-0.0748],[0.0795],[-0.0371],[-0.0732],[-0.0792],[0.],[72.1759],[0.],[184.5265],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[3.2932],38.08782657031684
[42.3285],[0.9069],[0.1536],[0.1658],[-0.0005],[-0.3949],[-0.4129],[0.106],[0.3251],[-0.031],[-0.0394],[0.0325],[0.0501],[0.0268],[0.06],[-0.0257],[-0.4027],[-0.0236],[-0.1482],[0.0028],[-0.3997],[-0.8722],[-0.2391],[0.7053],[-0.0305],[-0.0445],[0.0029],[0.0574],[0.001],[0.0579],[-0.0305],[-0.4026],[0.024],[0.1184],[-2.6588e-05],[0.0019],[0.0009],[4.1571e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9494e-05],[0.0001],[-0.0337],[-0.075],[0.0795],[-0.0365],[-0.0737],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5602],38.12117843246248
[42.3703],[0.9132],[0.1659],[0.083],[-0.0007],[-0.3946],[-0.3831],[0.0937],[0.1142],[-0.0311],[-0.039],[0.0322],[0.0524],[0.0287],[0.059],[-0.0253],[-0.4027],[-0.0234],[-0.0819],[0.0035],[-0.4013],[-0.9667],[-0.2687],[0.6866],[-0.0302],[-0.0453],[8.8405e-05],[0.0542],[-0.0012],[0.054],[-0.0316],[-0.4019],[0.0239],[0.1184],[-2.6969e-05],[0.0019],[0.0009],[4.1636e-05],[-0.0002],[0.0001],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9566e-05],[0.0001],[-0.0347],[-0.0751],[0.0795],[-0.0361],[-0.074],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5599],38.154530294608115
[42.4062],[0.9204],[0.1662],[0.0072],[-0.0011],[-0.3943],[-0.3265],[0.137],[-0.0649],[-0.0308],[-0.0382],[0.0348],[0.0527],[0.0326],[0.0568],[-0.0243],[-0.4027],[-0.0233],[0.035],[0.0041],[-0.4031],[-1.0781],[-0.2099],[0.6745],[-0.0299],[-0.0461],[-0.0024],[0.0508],[-0.0002],[0.0483],[-0.0323],[-0.4011],[0.0237],[0.1184],[-2.8014e-05],[0.0019],[0.0009],[4.1757e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.9614e-05],[0.0002],[-0.0357],[-0.0749],[0.0795],[-0.035],[-0.0742],[-0.0793],[0.],[40.5277],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5341],38.18788215675375
[42.4377],[0.9233],[0.1554],[-0.0406],[-0.0014],[-0.3943],[-0.2864],[0.1269],[-0.0122],[-0.0307],[-0.0376],[0.0372],[0.0516],[0.0352],[0.0555],[-0.0241],[-0.4023],[-0.0234],[0.1678],[0.0043],[-0.4034],[-1.1073],[-0.108],[0.6715],[-0.0299],[-0.0462],[-0.0034],[0.0479],[-0.0132],[0.0528],[-0.0326],[-0.4003],[0.0237],[0.1184],[-2.8103e-05],[0.0019],[0.0009],[4.1783e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.9642e-05],[0.0002],[-0.036],[-0.0748],[0.0794],[-0.0336],[-0.0742],[-0.0794],[0.],[94.5839],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5176],38.22123401889939
[42.4701],[0.9197],[0.1468],[-0.1152],[-0.0021],[-0.3939],[-0.209],[0.1841],[-0.047],[-0.0306],[-0.037],[0.0416],[0.0493],[0.0402],[0.0523],[-0.0233],[-0.4019],[-0.0234],[0.2753],[0.0041],[-0.4022],[-1.0284],[-0.0045],[0.6707],[-0.0303],[-0.0457],[0.0015],[0.0463],[-0.0198],[0.0621],[-0.0322],[-0.4005],[0.0237],[0.1184],[-2.7706e-05],[0.0019],[0.0009],[4.1769e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.9686e-05],[0.0002],[-0.0365],[-0.0747],[0.0795],[-0.0324],[-0.0741],[-0.0794],[0.],[6.2861],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5234],38.254585881045024
[42.5061],[0.9191],[0.1479],[-0.2114],[-0.0028],[-0.3935],[-0.1095],[0.1899],[-0.0521],[-0.0304],[-0.036],[0.0478],[0.0442],[0.046],[0.0475],[-0.0214],[-0.4014],[-0.0232],[0.3411],[0.0033],[-0.4004],[-0.8824],[0.0756],[0.6724],[-0.0307],[-0.0446],[0.0109],[0.0445],[-0.0097],[0.0653],[-0.0313],[-0.4014],[0.0236],[0.1184],[-2.7315e-05],[0.0019],[0.0009],[4.1778e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.0009],[0.0001],[-6.9766e-05],[0.0002],[-0.0375],[-0.0743],[0.0794],[-0.0316],[-0.074],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6551],38.28793774319066
[42.543],[0.9165],[0.1504],[-0.3174],[-0.0036],[-0.3934],[0.0072],[0.1145],[0.0935],[-0.0301],[-0.035],[0.0547],[0.0377],[0.0526],[0.0409],[-0.0206],[-0.4002],[-0.0233],[0.3766],[0.0021],[-0.3982],[-0.6904],[0.102],[0.6838],[-0.0313],[-0.0427],[0.0212],[0.0431],[0.0051],[0.0654],[-0.0297],[-0.4024],[0.0234],[0.1184],[-2.7438e-05],[0.0019],[0.0009],[4.1806e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.9792e-05],[0.0002],[-0.0384],[-0.0736],[0.0793],[-0.0312],[-0.0739],[-0.0795],[0.],[0.],[0.],[0.],[29.6474],[0.],[0.],[0.],[0.],[0.],[0.],[1.8743],38.3212896053363
[42.5777],[0.9085],[0.1451],[-0.36],[-0.0038],[-0.3935],[0.0091],[0.1905],[0.2022],[-0.0302],[-0.0353],[0.0548],[0.0372],[0.0531],[0.039],[-0.0203],[-0.3997],[-0.0233],[0.3892],[0.0002],[-0.396],[-0.4508],[0.1024],[0.697],[-0.0317],[-0.04],[0.0326],[0.0414],[0.0231],[0.0615],[-0.0269],[-0.403],[0.0233],[0.1184],[-2.7807e-05],[0.0019],[0.0009],[4.1879e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.9842e-05],[0.0002],[-0.0384],[-0.0731],[0.0793],[-0.031],[-0.0739],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[89.0181],[0.],[0.],[0.],[0.],[1.8712],38.35464146748193
[42.6078],[0.8997],[0.1167],[-0.3608],[-0.0038],[-0.3936],[-0.0078],[0.2583],[0.3275],[-0.031],[-0.0356],[0.053],[0.0408],[0.0516],[0.0434],[-0.0206],[-0.3997],[-0.0234],[0.406],[-0.002],[-0.3943],[-0.1937],[0.1038],[0.7038],[-0.0315],[-0.0368],[0.0458],[0.0379],[0.0407],[0.0523],[-0.0234],[-0.4025],[0.0233],[0.1184],[-2.8133e-05],[0.0019],[0.0009],[4.1972e-05],[-0.0002],[0.0002],[0.1053],[0.0004],[-0.0019],[0.001],[0.0001],[-6.991e-05],[0.0002],[-0.0374],[-0.0737],[0.0795],[-0.031],[-0.0738],[-0.0795],[0.],[8.8414],[0.],[0.],[0.],[0.],[138.0199],[0.],[0.],[0.],[0.],[1.8999],38.38799332962757
